DEPTH,AC,CAL,CNL,DEN,GR,RT,RXO,SP
289.625,72.375,9.594,16.438,2.634,97.561,25.032,20.33,332.78
289.75,70.658,9.59,15.865,2.648,94.075,28.616,23.38,332.456
289.875,70.216,9.59,15.694,2.652,91.587,31.095,25.679,332.25
290.0,70.976,9.592,15.791,2.648,90.956,31.151,26.015,332.269
290.125,73.198,9.601,16.305,2.638,92.735,29.049,24.59,332.646
290.25,76.985,9.62,17.577,2.624,98.134,24.801,21.32,333.322
290.375,79.119,9.635,18.7,2.617,102.872,22.05,19.027,333.801
290.5,81.317,9.661,20.735,2.609,108.48,18.81,16.177,334.555
290.625,81.577,9.67,21.624,2.607,107.386,18.135,15.561,334.901
290.75,81.136,9.675,22.202,2.609,103.26,17.997,15.486,335.184
290.875,80.438,9.678,22.313,2.613,100.39,18.17,15.752,335.359
291.0,80.092,9.68,22.237,2.617,101.365,18.316,16.013,335.46
291.125,81.01,9.727,22.519,2.614,106.532,17.946,15.927,335.73
291.25,82.599,9.8,22.942,2.611,109.366,17.302,15.446,335.925
291.375,85.545,9.949,24.282,2.607,114.187,15.887,14.235,336.382
291.5,87.252,10.021,25.695,2.607,117.489,14.84,13.294,336.638
291.625,88.282,10.013,26.719,2.61,118.553,14.16,12.642,336.654
291.75,89.577,10.016,26.942,2.611,117.805,13.562,11.997,336.783
291.875,90.056,10.082,26.463,2.609,116.8,13.246,11.572,337.021
292.0,89.046,10.156,25.84,2.605,116.251,13.315,11.518,337.127
292.125,85.59,10.1,23.734,2.609,111.892,14.171,12.093,337.702
292.25,83.27,9.979,22.175,2.616,107.157,15.034,12.771,338.279
292.375,78.943,9.826,20.505,2.628,98.619,16.838,14.3,339.409
292.5,76.266,9.778,20.076,2.63,93.22,18.143,15.48,340.145
292.625,76.544,9.832,20.65,2.616,92.66,18.579,16.001,340.763
292.75,80.072,10.025,22.021,2.589,98.228,17.872,15.576,341.784
292.875,83.535,10.241,23.266,2.578,105.028,16.596,14.518,342.302
293.0,89.253,10.598,25.661,2.575,114.709,14.066,12.255,342.778
293.125,91.682,10.655,26.465,2.557,116.655,13.044,11.281,342.778
293.25,93.11,10.613,26.954,2.54,117.166,12.377,10.61,342.848
293.375,92.37,10.435,28.078,2.53,116.317,12.04,10.192,342.778
293.5,90.835,10.309,29.46,2.534,115.032,12.132,10.199,342.509
293.625,88.973,10.254,30.594,2.552,112.915,12.553,10.52,342.324
293.75,85.845,10.218,30.722,2.585,108.972,13.302,11.138,342.103
293.875,83.647,10.185,29.892,2.606,105.159,13.86,11.63,342.057
294.0,82.232,10.222,28.01,2.625,99.171,14.743,12.447,341.943
294.125,82.983,10.413,26.955,2.621,99.061,14.994,12.7,341.761
294.25,84.559,10.771,26.181,2.599,102.877,14.99,12.741,341.333
294.375,86.394,11.044,26.37,2.564,108.052,14.763,12.581,340.72
294.5,87.746,11.089,27.431,2.533,111.353,14.467,12.341,340.301
294.625,88.146,10.989,28.889,2.484,114.373,13.945,11.893,339.427
294.75,87.46,10.92,28.742,2.47,115.054,13.728,11.714,338.928
294.875,87.151,10.877,28.402,2.47,115.753,13.534,11.564,338.679
295.0,88.778,10.889,28.402,2.499,118.026,13.089,11.223,338.042
295.125,90.151,10.9,28.834,2.521,119.367,12.78,10.965,337.374
295.25,90.976,10.833,28.981,2.545,119.09,12.455,10.676,336.467
295.375,90.614,10.694,28.255,2.564,116.667,12.313,10.538,335.674
295.5,89.517,10.56,26.998,2.578,113.543,12.408,10.615,335.197
295.625,87.857,10.356,24.697,2.605,110.661,12.806,10.967,334.562
295.75,87.413,10.284,24.137,2.617,112.331,13.042,11.183,334.29
295.875,87.306,10.219,24.56,2.624,116.769,13.35,11.468,334.023
296.0,87.486,10.16,25.246,2.622,118.187,13.532,11.63,333.736
296.125,87.296,10.081,25.657,2.62,115.497,13.712,11.766,333.391
296.25,86.082,9.993,25.502,2.622,110.713,14.074,12.031,333.171
296.375,84.847,9.966,24.953,2.627,109.333,14.463,12.327,333.179
296.5,83.748,9.95,24.285,2.631,109.34,14.969,12.718,333.144
296.625,82.134,9.922,22.655,2.629,108.243,16.204,13.667,333.129
296.75,80.892,9.898,21.314,2.622,105.147,17.147,14.389,333.094
296.875,78.192,9.847,18.383,2.609,98.118,19.284,16.074,333.06
297.0,76.1,9.805,16.144,2.605,93.606,21.236,17.665,332.973
297.125,74.651,9.774,14.759,2.615,90.869,23.211,19.378,333.057
297.25,73.805,9.747,14.116,2.633,88.435,25.151,21.186,333.232
297.375,74.096,9.739,14.536,2.642,88.134,25.425,21.571,333.163
297.5,75.108,9.727,16.236,2.643,90.039,24.395,20.941,332.81
297.625,75.46,9.718,17.434,2.638,89.804,23.516,20.273,332.598
297.75,75.403,9.706,18.657,2.633,85.275,22.69,19.621,332.061
297.875,74.923,9.695,19.215,2.628,79.562,22.334,19.355,331.358
298.0,74.329,9.69,19.004,2.625,77.069,22.499,19.551,331.088
298.125,73.805,9.686,18.556,2.621,77.332,22.913,20.034,330.949
298.25,73.532,9.684,18.043,2.618,79.81,23.379,20.653,330.862
298.375,73.653,9.684,17.807,2.619,81.97,23.427,20.841,330.893
298.5,74.508,9.689,17.88,2.623,86.913,22.923,20.675,331.343
298.625,75.541,9.694,18.519,2.629,90.127,22.28,20.268,331.662
298.75,77.251,9.703,20.127,2.641,94.813,21.091,19.398,331.844
298.875,78.778,9.708,21.946,2.652,99.584,19.888,18.46,331.969
299.0,79.525,9.703,22.852,2.658,103.021,19.213,17.897,332.13
299.125,80.174,9.684,22.202,2.665,108.546,18.622,17.367,332.324
299.25,80.035,9.674,21.111,2.666,109.799,18.58,17.324,332.494
299.375,79.039,9.663,19.823,2.663,105.897,18.899,17.633,332.655
299.5,78.131,9.654,19.321,2.657,100.384,19.317,18.043,332.697
299.625,77.452,9.646,19.074,2.651,95.724,19.763,18.467,332.642
299.75,76.634,9.634,18.69,2.646,93.318,20.398,19.04,332.73
299.875,75.907,9.624,18.495,2.645,94.066,21.033,19.598,332.972
300.0,75.509,9.619,18.617,2.65,96.269,21.495,20.005,333.248
300.125,74.907,9.606,18.474,2.656,100.05,22.418,20.815,334.06
300.25,74.437,9.594,17.895,2.655,101.216,23.097,21.403,334.619
300.375,73.402,9.576,16.886,2.65,100.456,24.622,22.77,335.132
300.5,72.701,9.565,16.485,2.648,98.836,25.87,23.95,335.009
300.625,72.551,9.564,16.456,2.649,97.001,26.656,24.811,334.348
300.75,72.873,9.568,16.312,2.652,94.794,26.862,25.228,333.267
300.875,73.191,9.573,16.066,2.65,93.515,26.415,24.937,332.522
301.0,73.481,9.585,15.737,2.634,91.327,25.394,24.137,332.07
301.125,73.61,9.594,15.755,2.623,90.842,24.974,23.813,332.243
301.25,73.936,9.604,15.949,2.615,91.566,24.592,23.528,332.504
301.375,75.0,9.628,16.578,2.615,94.655,23.759,22.871,332.457
301.5,75.9,9.646,17.168,2.621,96.811,22.956,22.199,332.178
301.625,76.587,9.658,17.562,2.622,95.812,22.075,21.393,331.827
301.75,77.13,9.664,17.348,2.612,90.461,21.082,20.408,331.691
301.875,76.945,9.666,16.677,2.602,84.932,20.819,20.077,331.96
302.0,75.221,9.676,16.281,2.592,76.263,21.347,20.466,333.356
302.125,74.395,9.689,17.193,2.583,75.305,21.902,20.996,334.271
302.25,75.55,9.746,19.681,2.544,81.483,21.864,20.967,335.365
302.375,78.412,9.864,22.398,2.492,92.572,20.888,20.004,336.27
302.5,81.055,10.003,23.806,2.471,102.218,19.489,18.601,336.861
302.625,84.279,10.159,25.133,2.447,112.452,17.116,16.184,338.094
302.75,84.895,10.117,25.303,2.43,113.304,16.408,15.413,338.694
302.875,84.46,10.005,24.855,2.455,112.113,16.267,15.17,339.212
303.0,81.218,9.805,23.041,2.556,109.188,17.412,16.082,339.45
303.125,79.31,9.76,22.364,2.585,107.764,18.51,17.078,339.436
303.25,78.212,9.738,22.355,2.617,105.739,19.801,18.262,339.306
303.375,78.076,9.724,22.612,2.645,104.308,20.679,19.018,339.196
303.5,78.172,9.719,22.489,2.651,104.055,20.972,19.173,339.457
303.625,77.314,9.714,21.572,2.639,103.312,21.611,19.43,340.23
303.75,76.381,9.709,21.063,2.635,101.468,22.27,19.829,340.639
303.875,74.855,9.695,20.078,2.637,94.541,23.684,20.785,340.761
304.0,73.914,9.686,19.057,2.636,87.805,24.765,21.516,340.309
304.125,73.34,9.688,17.992,2.631,82.568,25.578,22.027,339.556
304.25,72.878,9.701,17.113,2.621,79.684,26.303,22.435,338.897
304.375,72.721,9.714,17.198,2.616,80.622,26.55,22.557,338.98
304.5,72.536,9.729,17.626,2.617,82.089,26.711,22.645,339.311
304.625,72.534,9.77,18.588,2.622,85.937,26.442,22.447,340.051
304.75,73.277,9.807,19.039,2.622,90.591,25.665,21.868,340.218
304.875,76.35,9.882,20.015,2.612,101.905,23.176,19.923,339.552
305.0,79.547,9.939,21.16,2.603,110.202,20.84,18.036,338.601
305.125,82.312,9.973,22.818,2.596,114.128,18.708,16.23,337.878
305.25,83.825,9.982,24.924,2.592,114.278,16.753,14.509,337.09
305.375,83.007,9.979,25.711,2.59,111.908,16.326,14.106,336.743
305.5,81.536,10.209,25.834,2.573,108.846,16.292,14.064,336.255
305.625,82.286,10.627,25.67,2.539,108.544,16.19,13.994,336.067
305.75,85.478,11.409,26.045,2.463,107.785,15.622,13.51,336.162
305.875,89.454,12.085,27.107,2.382,106.124,14.838,12.8,336.771
306.0,91.682,12.253,28.374,2.336,104.622,14.31,12.273,337.715
306.125,91.373,12.046,29.569,2.304,104.09,14.178,12.044,339.084
306.25,87.7,11.595,30.652,2.283,104.329,14.707,12.358,340.582
306.375,84.124,11.403,31.164,2.285,104.548,15.499,12.988,341.166
306.5,79.012,11.303,30.603,2.322,107.073,17.092,14.364,341.703
306.625,78.095,11.222,28.957,2.359,109.825,17.667,14.915,341.986
306.75,79.044,10.954,26.662,2.423,113.059,17.758,15.094,342.163
306.875,80.835,10.648,25.29,2.489,114.931,17.356,14.834,342.16
307.0,82.138,10.485,25.375,2.528,114.712,16.789,14.376,342.12
307.125,84.255,10.385,26.077,2.569,111.593,15.804,13.502,341.244
307.25,85.202,10.414,26.096,2.581,109.159,15.415,13.12,340.801
307.375,85.2,10.559,25.867,2.585,106.323,15.165,12.805,340.185
307.5,84.376,10.676,25.861,2.572,105.15,15.205,12.771,339.776
307.625,83.575,10.753,26.04,2.545,104.478,15.398,12.906,339.65
307.75,83.168,10.9,26.424,2.499,103.323,15.634,13.118,339.292
307.875,83.381,11.112,26.89,2.45,102.709,15.73,13.24,338.851
308.0,84.252,11.299,27.191,2.414,103.429,15.619,13.181,338.345
308.125,86.686,11.486,26.873,2.35,106.802,15.201,12.831,337.718
308.25,87.267,11.464,26.501,2.32,108.327,15.033,12.649,337.333
308.375,86.175,11.243,26.822,2.307,108.442,15.16,12.653,336.744
308.5,84.721,10.991,27.063,2.333,107.393,15.532,12.892,336.389
308.625,83.01,10.698,25.698,2.403,105.508,16.208,13.414,336.036
308.75,80.864,10.365,22.609,2.502,103.025,17.213,14.234,335.18
308.875,80.049,10.241,20.949,2.55,101.869,17.785,14.724,334.705
309.0,79.558,10.133,19.981,2.597,101.354,18.511,15.347,334.594
309.125,79.255,10.102,20.253,2.603,101.921,18.761,15.543,334.482
309.25,78.836,10.077,20.501,2.603,102.351,18.986,15.701,334.517
309.375,78.175,10.054,20.075,2.607,100.721,19.467,16.029,334.722
309.5,77.605,10.042,19.159,2.613,97.746,19.99,16.39,334.852
309.625,76.698,10.032,17.728,2.621,93.123,20.898,17.039,334.755
309.75,75.179,10.019,15.946,2.633,86.319,22.552,18.265,334.643
309.875,74.157,10.01,15.384,2.639,81.917,23.837,19.272,334.958
310.0,73.038,10.002,15.581,2.639,75.88,25.747,20.899,336.023
310.125,73.134,10.009,16.055,2.635,75.644,26.043,21.261,336.468
310.25,73.946,10.026,16.95,2.628,80.101,25.326,20.884,337.038
310.375,75.107,10.033,18.158,2.622,86.874,23.975,19.977,337.628
310.5,76.046,10.014,19.305,2.617,92.144,22.773,19.097,338.058
310.625,76.868,9.951,20.305,2.617,97.996,21.163,17.891,338.609
310.75,76.718,9.926,19.938,2.622,99.009,20.788,17.648,339.051
310.875,76.373,9.917,19.493,2.624,99.593,20.721,17.688,339.471
311.0,76.245,9.946,19.616,2.607,103.497,20.743,17.975,339.627
311.125,77.287,10.005,20.254,2.585,107.62,20.381,17.84,339.576
311.25,80.404,10.149,21.467,2.551,112.825,19.184,17.01,339.517
311.375,84.094,10.289,22.92,2.526,116.358,17.603,15.781,339.807
311.5,86.565,10.33,24.353,2.514,117.282,16.347,14.724,340.221
311.625,90.129,10.283,28.205,2.468,118.435,14.435,13.019,341.273
311.75,91.424,10.285,30.643,2.448,120.11,13.662,12.294,341.821
311.875,91.978,10.393,32.288,2.452,123.085,12.891,11.531,342.495
312.0,91.887,10.459,31.134,2.47,123.8,12.568,11.181,343.125
312.125,91.703,10.41,28.28,2.492,121.199,12.568,11.114,343.576
312.25,91.167,10.276,25.504,2.518,116.373,12.844,11.273,344.103
312.375,90.149,10.2,25.153,2.531,114.581,13.233,11.58,344.494
312.5,88.642,10.138,25.413,2.541,114.33,13.744,12.022,344.81
312.625,85.883,9.995,26.011,2.559,115.657,14.756,12.962,344.868
312.75,84.942,9.906,26.175,2.571,115.519,15.184,13.375,344.729
312.875,84.489,9.857,26.918,2.588,113.136,15.471,13.64,344.837
313.0,84.448,9.878,27.553,2.597,111.286,15.508,13.643,345.094
313.125,84.121,9.902,27.275,2.604,110.103,15.577,13.622,345.281
313.25,82.851,9.88,25.792,2.616,108.249,15.997,13.863,345.796
313.375,81.233,9.83,24.634,2.624,106.329,16.628,14.353,346.038
313.5,78.285,9.76,23.991,2.623,102.472,18.026,15.582,346.355
313.625,78.308,9.788,24.409,2.606,101.854,18.41,15.996,346.52
313.75,81.162,9.952,24.815,2.57,103.459,17.924,15.695,346.486
313.875,85.218,10.171,24.709,2.542,106.726,16.786,14.779,346.253
314.0,87.906,10.294,24.105,2.527,110.456,15.738,13.85,345.801
314.125,89.169,10.271,23.695,2.495,113.967,14.892,13.035,344.985
314.25,88.469,10.084,24.19,2.501,114.976,14.459,12.549,343.72
314.375,86.554,9.939,25.155,2.548,112.778,14.713,12.74,343.122
314.5,82.605,9.798,26.709,2.61,109.601,15.638,13.629,342.872
314.625,81.441,9.783,26.681,2.628,110.519,16.086,14.138,342.829
314.75,81.77,9.795,25.609,2.64,113.275,16.243,14.45,342.711
314.875,83.43,9.833,24.411,2.642,116.174,15.959,14.343,342.504
315.0,85.543,9.889,24.094,2.636,117.691,15.386,13.883,342.229
315.125,89.477,9.991,25.371,2.609,118.57,14.064,12.674,341.311
315.25,90.805,9.997,26.485,2.592,118.909,13.437,12.05,340.807
315.375,90.777,9.906,26.845,2.58,120.247,12.96,11.474,340.218
315.5,89.474,9.811,26.162,2.581,121.213,12.985,11.377,339.599
315.625,87.414,9.742,25.152,2.591,120.368,13.38,11.648,338.959
315.75,84.541,9.683,23.719,2.603,115.899,14.236,12.36,337.84
315.875,82.31,9.641,22.374,2.612,110.341,15.172,13.191,336.786
316.0,81.511,9.62,21.705,2.616,106.957,15.781,13.766,335.995
316.125,80.884,9.59,21.34,2.619,103.985,16.574,14.555,334.668
316.25,80.591,9.575,21.199,2.615,101.945,16.876,14.875,334.164
316.375,80.184,9.555,20.535,2.593,94.115,17.145,15.218,333.693
316.5,79.946,9.543,19.927,2.571,86.154,17.172,15.333,333.557
316.625,79.86,9.538,19.194,2.548,78.233,16.878,15.156,333.561
316.75,79.896,9.537,17.95,2.524,70.169,16.236,14.663,333.999
316.875,79.893,9.536,17.17,2.515,67.761,15.768,14.253,334.333
317.0,79.779,9.535,16.695,2.512,67.052,15.362,13.866,334.564
317.125,79.481,9.537,17.014,2.513,67.996,14.982,13.412,334.78
317.25,79.247,9.541,17.43,2.515,68.709,15.004,13.34,335.079
317.375,78.481,9.553,17.69,2.526,71.283,15.52,13.633,335.85
317.5,77.76,9.562,17.617,2.542,74.656,16.23,14.139,336.495
317.625,76.942,9.571,17.405,2.569,79.613,17.39,15.08,337.302
317.75,75.761,9.583,17.384,2.608,86.55,19.205,16.653,338.572
317.875,75.239,9.591,17.711,2.627,90.732,20.26,17.659,339.133
318.0,75.635,9.615,18.42,2.64,98.06,21.038,18.615,339.378
318.125,76.321,9.638,18.551,2.642,101.304,20.64,18.433,339.366
318.25,76.808,9.665,18.814,2.642,102.927,19.701,17.793,339.501
318.375,76.74,9.681,19.594,2.641,102.308,18.86,17.202,339.592
318.5,76.338,9.7,20.762,2.637,100.972,18.491,16.958,339.747
318.625,76.523,9.795,22.043,2.622,101.575,18.064,16.666,340.251
318.75,78.586,10.034,23.039,2.59,105.528,17.221,16.028,341.267
318.875,81.535,10.253,23.28,2.565,108.975,16.401,15.35,341.97
319.0,87.329,10.58,24.443,2.529,112.047,14.766,13.884,343.17
319.125,89.179,10.585,25.446,2.52,111.212,14.145,13.266,343.618
319.25,89.587,10.359,25.827,2.521,109.061,13.952,13.009,343.702
319.375,88.596,10.063,25.29,2.529,107.674,14.221,13.199,343.516
319.5,86.933,9.906,24.748,2.539,107.845,14.681,13.606,343.212
319.625,83.852,9.797,24.806,2.564,108.266,15.63,14.418,342.89
319.75,82.59,9.737,24.621,2.579,106.919,16.25,14.895,342.912
319.875,79.851,9.595,22.413,2.6,101.818,17.935,16.178,343.368
320.0,76.854,9.503,19.913,2.614,97.797,19.944,17.783,343.788
320.125,73.952,9.464,17.897,2.623,95.185,22.488,19.936,344.406
320.25,71.206,9.449,16.144,2.632,92.732,26.309,23.324,345.154
320.375,69.928,9.458,15.196,2.638,91.455,29.35,26.138,345.851
320.5,70.41,9.478,15.191,2.64,92.298,29.949,26.828,346.258
320.625,73.371,9.507,16.315,2.641,98.635,27.394,24.767,347.208
320.75,75.157,9.512,17.228,2.64,102.879,25.143,22.757,347.676
320.875,76.495,9.506,18.257,2.64,106.256,22.555,20.273,348.008
321.0,76.526,9.498,18.507,2.64,106.283,21.7,19.351,348.155
321.125,75.767,9.493,18.267,2.64,103.492,22.088,19.609,348.062
321.25,74.597,9.496,17.903,2.637,99.024,23.033,20.443,347.768
321.375,74.107,9.508,17.728,2.635,97.276,23.544,20.97,347.53
321.5,74.435,9.54,17.694,2.638,98.442,23.769,21.351,347.385
321.625,75.212,9.559,17.84,2.643,100.481,23.444,21.139,347.368
321.75,76.109,9.576,18.067,2.646,102.161,22.931,20.735,347.268
321.875,77.723,9.602,18.832,2.648,103.37,21.86,19.851,347.13
322.0,79.067,9.62,19.767,2.646,104.127,20.909,19.061,347.137
322.125,80.246,9.635,21.202,2.642,104.868,19.77,18.088,347.099
322.25,81.32,9.653,23.245,2.641,105.121,18.253,16.751,347.019
322.375,81.697,9.664,24.156,2.644,104.618,17.466,16.035,347.122
322.5,82.547,9.701,24.701,2.648,103.782,16.396,15.06,347.023
322.625,83.379,9.734,24.711,2.649,103.908,15.904,14.615,346.982
322.75,84.822,9.771,24.991,2.646,106.339,15.29,14.048,347.289
322.875,86.214,9.792,25.444,2.639,111.029,14.749,13.529,347.799
323.0,86.955,9.793,25.732,2.631,115.411,14.44,13.213,348.094
323.125,87.385,9.77,25.816,2.618,118.365,14.04,12.767,348.655
323.25,87.101,9.748,25.743,2.613,117.67,13.87,12.577,348.848
323.375,86.617,9.725,25.753,2.612,117.115,13.709,12.413,348.875
323.5,86.084,9.707,25.954,2.617,119.433,13.374,12.094,348.081
323.625,86.338,9.712,26.046,2.622,122.032,13.124,11.839,347.35
323.75,87.176,9.719,26.122,2.628,125.649,12.706,11.378,346.057
323.875,87.991,9.715,26.027,2.635,128.958,12.289,10.896,344.47
324.0,88.103,9.695,25.625,2.638,129.824,12.056,10.607,343.12
324.125,86.624,9.629,23.534,2.625,122.506,11.894,10.35,341.098
324.25,85.12,9.595,22.148,2.603,113.893,11.925,10.34,340.313
324.375,82.264,9.567,20.897,2.551,97.382,12.077,10.467,339.4
324.5,80.25,9.557,20.575,2.515,86.042,12.194,10.601,338.785
324.625,79.106,9.556,20.534,2.493,79.705,12.216,10.69,338.556
324.75,78.563,9.558,20.415,2.476,76.843,12.096,10.689,338.458
324.875,78.737,9.561,20.427,2.469,77.761,11.903,10.573,338.323
325.0,79.106,9.563,20.646,2.46,78.545,11.642,10.386,338.167
325.125,80.301,9.568,21.289,2.444,77.264,11.024,9.874,337.817
325.25,81.25,9.571,21.465,2.438,76.597,10.635,9.527,337.531
325.375,83.025,9.575,21.585,2.434,77.512,10.03,8.957,336.819
325.5,84.326,9.58,21.734,2.433,78.297,9.624,8.561,336.101
325.625,85.426,9.589,21.914,2.431,77.3,9.313,8.25,335.499
325.75,86.711,9.599,22.074,2.427,74.807,8.997,7.921,334.746
325.875,87.255,9.602,22.094,2.425,73.622,8.885,7.788,334.265
326.0,87.229,9.604,22.339,2.43,73.273,8.901,7.735,332.956
326.125,86.683,9.605,22.529,2.435,73.731,9.081,7.857,332.293
326.25,85.693,9.599,22.663,2.438,74.257,9.573,8.244,331.558
326.375,84.605,9.582,22.609,2.437,73.861,10.249,8.804,331.175
326.5,83.778,9.564,22.192,2.432,71.884,10.891,9.363,331.308
326.625,82.996,9.545,21.115,2.43,67.491,11.771,10.165,331.905
326.75,82.33,9.53,19.342,2.43,61.319,12.944,11.266,332.872
326.875,82.093,9.53,18.509,2.433,58.811,13.582,11.886,333.657
327.0,81.596,9.54,18.437,2.441,58.289,14.403,12.721,335.092
327.125,81.465,9.554,19.127,2.451,60.672,14.593,12.95,336.033
327.25,82.197,9.59,20.208,2.475,68.579,14.425,12.871,337.875
327.375,83.677,9.644,21.047,2.508,80.023,13.942,12.488,339.917
327.5,85.047,9.691,21.412,2.533,90.299,13.41,12.013,341.348
327.625,87.149,9.746,22.442,2.567,105.815,12.496,11.113,342.959
327.75,88.186,9.771,23.04,2.576,110.766,12.14,10.713,343.686
327.875,88.511,9.87,22.876,2.575,113.474,12.035,10.467,344.689
328.0,87.259,9.958,22.055,2.572,113.446,12.358,10.65,345.467
328.125,84.839,9.975,21.144,2.572,111.924,13.131,11.287,346.109
328.25,81.107,9.879,20.151,2.581,108.874,14.818,12.775,347.051
328.375,77.831,9.754,19.327,2.595,106.118,16.708,14.494,347.863
328.5,76.434,9.719,18.817,2.603,105.225,17.878,15.612,348.093
328.625,76.572,9.797,18.408,2.61,107.078,18.551,16.437,348.395
328.75,77.751,9.828,18.696,2.61,109.558,18.073,16.142,348.498
328.875,80.061,9.801,19.797,2.611,113.939,16.597,14.943,348.779
329.0,81.166,9.758,20.473,2.611,116.508,15.511,13.998,349.025
329.125,80.8,9.735,20.336,2.608,116.269,14.927,13.459,349.204
329.25,79.701,9.726,19.752,2.601,112.731,14.657,13.205,349.32
329.375,79.202,9.722,19.535,2.594,109.052,14.705,13.257,349.371
329.5,78.521,9.715,19.44,2.584,103.537,14.875,13.442,349.743
329.625,78.109,9.713,19.328,2.581,102.115,15.013,13.59,350.301
329.75,77.853,9.709,19.102,2.579,101.695,15.157,13.749,351.007
329.875,78.104,9.695,18.678,2.581,103.288,15.245,13.884,352.524
330.0,78.695,9.685,18.543,2.582,105.828,15.168,13.853,353.754
330.125,80.15,9.691,19.066,2.584,109.419,14.875,13.591,354.506
330.25,83.063,9.719,20.404,2.591,113.874,14.342,13.041,355.233
330.375,85.087,9.745,21.421,2.595,115.753,13.994,12.611,355.368
330.5,86.613,9.769,22.603,2.598,116.515,13.772,12.099,355.41
330.625,85.539,9.752,22.553,2.598,115.46,14.18,12.255,355.415
330.75,81.923,9.703,21.217,2.596,111.565,15.749,13.332,355.368
330.875,77.23,9.652,18.962,2.599,104.902,18.167,15.141,355.393
331.0,73.676,9.628,16.848,2.605,97.31,20.632,17.078,355.201
331.125,69.299,9.623,13.757,2.622,84.279,25.55,21.119,354.995
331.25,68.206,9.631,12.785,2.63,81.62,27.742,23.033,354.833
331.375,67.738,9.644,12.312,2.635,82.191,29.131,24.359,354.846
331.5,67.529,9.676,12.497,2.632,85.319,29.207,24.877,355.157
331.625,67.956,9.706,13.152,2.624,86.469,27.887,24.053,355.629
331.75,70.619,9.83,14.832,2.607,91.602,24.713,21.698,356.439
331.875,75.197,10.072,17.115,2.585,100.681,20.881,18.661,357.216
332.0,79.889,10.381,19.146,2.562,108.767,18.022,16.249,357.498
332.125,88.399,11.05,22.99,2.514,115.598,14.03,12.693,357.465
332.25,91.734,11.311,25.211,2.483,115.916,12.641,11.393,357.057
332.375,93.578,11.397,29.3,2.429,117.211,11.602,10.353,356.279
332.5,93.322,11.322,33.061,2.393,119.084,11.365,10.068,355.682
332.625,92.162,11.198,37.082,2.373,119.308,11.563,10.2,355.126
332.75,90.964,11.05,39.38,2.365,117.297,11.956,10.496,354.457
332.875,90.854,10.925,36.341,2.378,115.851,12.231,10.688,354.068
333.0,90.807,10.734,31.696,2.402,114.931,12.563,10.903,353.789
333.125,87.88,10.27,24.973,2.447,112.869,13.699,11.702,353.376
333.25,84.499,10.031,22.602,2.484,110.983,14.808,12.552,353.248
333.375,78.725,9.782,19.953,2.553,107.404,17.422,14.662,353.554
